RGIId,base dV,Area,uncert.,dt,Mean dH35,Med. dH35,dH interp.35,Z interp.35,1km neighborhood35,Glob. Mean Hyps.35,Glob. Med. Hyps.35,Glob. Poly. Hyps.35,Loc. Mean Hyps.35,Loc. Med. Hyps.35,Loc. Poly. Hyps.35,Pct Void35,Mean dH50,Med. dH50,dH interp.50,Z interp.50,1km neighborhood50,Glob. Mean Hyps.50,Glob. Med. Hyps.50,Glob. Poly. Hyps.50,Loc. Mean Hyps.50,Loc. Med. Hyps.50,Loc. Poly. Hyps.50,Pct Void50,Mean dH70,Med. dH70,dH interp.70,Z interp.70,1km neighborhood70,Glob. Mean Hyps.70,Glob. Med. Hyps.70,Glob. Poly. Hyps.70,Loc. Mean Hyps.70,Loc. Med. Hyps.70,Loc. Poly. Hyps.70,Pct Void70,Mean dH80,Med. dH80,dH interp.80,Z interp.80,1km neighborhood80,Glob. Mean Hyps.80,Glob. Med. Hyps.80,Glob. Poly. Hyps.80,Loc. Mean Hyps.80,Loc. Med. Hyps.80,Loc. Poly. Hyps.80,Pct Void80,Mean dH90,Med. dH90,dH interp.90,Z interp.90,1km neighborhood90,Glob. Mean Hyps.90,Glob. Med. Hyps.90,Glob. Poly. Hyps.90,Loc. Mean Hyps.90,Loc. Med. Hyps.90,Loc. Poly. Hyps.90,Pct Void90,Mean dH95,Med. dH95,dH interp.95,Z interp.95,1km neighborhood95,Glob. Mean Hyps.95,Glob. Med. Hyps.95,Glob. Poly. Hyps.95,Loc. Mean Hyps.95,Loc. Med. Hyps.95,Loc. Poly. Hyps.95,Pct Void95
RGI60-01.20866,9272399.0,2138593.093232866,7958691.595250312,12.556041534049296,9432079.55718234,9772349.704125814,9451039.039327877,9633275.354425037,9320010.144622186,-5506497.5889775865,-4892300.631826914,-8591861.327154336,9446004.256987229,9769287.28022432,9679118.18791835,0.019335855401429174,9403904.821802393,9735049.663883189,9452551.228309633,9633864.7923576,9289189.207011439,-5158218.713412719,-4479112.535357814,-8382309.125009712,9393214.47643156,9715829.11915583,9621469.05297815,0.028583438419503993,9140151.31390231,9460124.89174523,9396200.260244722,9546854.280401573,9031725.875770845,-4776972.977763865,-4064132.8808868392,-8148006.669675878,9098449.89888114,9374568.23897555,9216690.09558567,0.09583858764186633,8799897.469423976,9285623.30487588,9323592.383486161,9297299.241422875,8781391.936666971,-4590912.771793178,-3890460.5200375756,-7923820.267431712,8821934.214466115,8788566.940072285,8859588.948107522,0.21647751155947878,8341750.310470301,9029087.713416979,9248700.434738914,7210278.897300096,8525532.894085094,-4753069.6030328255,-4102456.8721808447,-8119970.65086854,8144790.198100416,8226441.385996971,8370834.382399894,0.47372845733501473,7306794.933869873,8424853.14543066,9289494.451655088,4854931.845753983,8034758.275462744,-5447769.572107248,-4859291.230463568,-8291473.406470487,6407212.6940313615,7086768.406223823,6309502.831031568,0.689365279529214
RGI60-01.20867,-3178488.8,1286209.705799859,5397960.1112356465,12.556041534049296,-3339395.313133819,-6201973.826757841,-3499193.681680304,-3248868.5139742373,-1663425.7516541607,-11760127.054554783,-12599003.36650632,-13679729.04446398,-3418078.20690475,-4401034.376357536,-3443866.335739355,0.04818435754189944,-3539165.6336003854,-6360905.195739275,-3458285.855877595,-3203984.83283101,-1784336.8389906227,-11699700.01792942,-12352971.798026292,-13591730.873114998,-3634573.84755261,-4470028.437220024,-3646320.5034944145,0.05865921787709497,-3977459.349930782,-6720414.311200118,-3558369.259123694,-2973134.79967362,-2136672.1571133505,-11675416.40310349,-12161670.243296625,-13629214.564499184,-4103631.8009169595,-4605049.633637118,-4215358.796180642,0.08729050279329609,-4303863.998865066,-7007385.721084846,-3714877.7487461637,-2624037.991263342,-2433098.2566931737,-11516417.275074005,-11996803.050134921,-13661309.109071365,-4329985.1769891,-4638363.402504333,-4364026.5333043225,0.13128491620111732,-4983605.385445343,-7566452.03089037,-3810407.9193911646,-2130411.5719293132,-2770162.6808781163,-11407962.449761853,-11855184.44685804,-14223421.50604997,-4918340.719063496,-5060218.9557154365,-4879361.504353383,0.2744413407821229,-6162045.337799154,-8428347.560674101,-4185026.425427689,486383.9858080818,-3118152.977455166,-11691200.5334554,-12056221.376012592,-14271722.962348307,-5847806.711845801,-5882891.425930047,-5953397.237204401,0.5237430167597765
RGI60-01.20891,814167550.0,158471454.7717125,243289817.54976228,12.556041534049296,882933698.6814054,942705488.8794442,852967155.5340289,937151635.3908519,851684482.4558245,-507917543.7511844,-448342995.77002966,-547609957.3083453,866572674.1673552,960630688.490187,912339498.2358415,0.09538231167709907,890627656.945116,947740522.9592092,855091377.5690964,945028210.278281,856716935.1132152,-494373326.66284484,-427017552.3969712,-534741909.73407525,875633682.4775616,968723615.16734,922939725.4672825,0.1315225016188215,922466805.6867491,978869143.6621951,862112649.9479029,980360242.6950659,872414004.0790612,-484069446.36911845,-409582988.8167654,-523343471.2680511,895650208.7501801,991565401.656155,945704435.9292965,0.2450288689833801,953581838.096592,1017483262.9728701,861090227.7511617,1050719933.0076487,878047851.8385044,-478988379.1165278,-406760423.17397493,-514404392.4044664,897166636.0713555,999217091.9380747,953394636.1561435,0.35867688322900926,1001174072.8696909,1080973864.220011,853160827.9975857,1215238010.502437,861920942.2774547,-494032406.9900392,-421797181.31298465,-524022335.3555266,865710915.9099472,986702370.301667,927266087.6184077,0.5818988776170948,1049842513.1590573,1106732188.2834413,812847932.7767459,2052408285.580706,847897596.3553598,-515503609.9432787,-451109059.576713,-536244415.092653,865317732.7404543,974469456.1339706,911461909.359673,0.7640162961364126
RGI60-01.20897,-38939796.0,6790324.983133334,19377584.605427176,12.556041534049296,-40528687.8682166,-16425019.549723381,-40439620.867781684,-32805687.40358047,-38524414.22531308,-35006494.267171785,-35593974.42374513,-39408437.798911914,-39435646.67490614,-38708038.175543144,-36817216.01897524,0.211211943793911,-38584597.999555066,-14365056.774982683,-40188944.84416338,-30347882.092832282,-38125364.74496748,-34269661.76587599,-34422220.9336363,-38874610.52843834,-38552293.23609969,-37270507.82335318,-35971460.29972445,0.34587236533957844,-33613855.154603,-7845836.400957846,-38082125.26234299,-17412164.938768316,-36194509.92881296,-33868324.704982586,-33422411.40043905,-38578453.05291632,-35549254.329170994,-35915509.30739949,-33691931.89510378,0.5958723653395784,-25525045.559147786,-43446.48761271292,-35743782.881153494,9288169.970586382,-33985531.63102557,-33518345.93252291,-33093820.80438955,-38295933.34670309,-34351877.831791244,-34016178.89495976,-33118868.407964386,0.7535128805620609,-16882171.814165782,7501260.8095466755,-28651683.219343178,171911832.54426554,-32429604.95125012,-33993559.21429763,-33476636.18167579,-39367078.90397703,-33738441.354830354,-32516266.36157347,-35185206.23463049,0.905884074941452,-15549794.328847172,11718566.41747036,-40202768.56710564,192025686.24693936,-34116313.17231313,-35144794.65065865,-34610953.34594859,-39714405.20574016,-32582988.6304042,-30862089.50069338,-33513809.365577646,0.9745316159250585
RGI60-01.20901,-2371225.2,1392196.2597694006,5733795.485036767,12.556041534049296,-2550510.4218809647,-862285.199131263,-2340694.870081069,-2272822.2324280785,-2683509.6033826843,-2922929.2921965434,-2301842.8406391423,-4907249.72510769,-2589385.0492360964,-1794278.8894763137,-2646446.500523293,0.1079913606911447,-2714857.3030485907,-764436.6932248983,-2225461.069974545,-1992735.27339634,-2847725.081687402,-2702848.561980423,-2076913.9395706973,-4784286.1306846235,-2785286.982830068,-1803425.2645385275,-2753112.39925291,0.22966162706983442,-3249269.6964238253,-930208.0530366927,-2273033.6231152033,-1001180.8316017438,-3377151.0840268675,-2415681.9884945117,-1827414.5989680656,-4641168.934092584,-3336530.0829324145,-2129577.411997962,-3275948.669705667,0.503959683225342,-2941772.378578461,-318445.4877046045,-2234837.694229166,2853618.5838732584,-3020736.0791420927,-2241067.1409509922,-1686308.6838929437,-4503510.178355223,-3707592.664298385,-3135240.976090938,-3669691.015808739,0.6983441324694024,-2657789.517767148,-67922.85390542976,-1984221.0968309944,-7951432.627725021,-2442360.6334913718,-2252651.30674844,-1745514.4130162916,-4626282.99487601,-9422424.108265342,-9404393.622935314,-9200326.175838785,0.9215262778977682,-9512047.314256359,-9441581.279643549,-3081470.33397561,-139186098.18596637,-6988383.584162858,-2664473.038724308,-2179560.125970766,-4729350.427655712,-24259332.088243697,-23767312.808272675,-24259332.088243697,0.9928005759539237
RGI60-01.20902,-19013882.0,3591866.3502050536,11847546.827685561,12.556041534049296,-20140832.147023737,-11299587.9923821,-19415183.79895242,-16755011.815142287,-18403392.536352165,-13970613.155625021,-13322410.366320241,-19337160.461188424,-18921941.78612724,-18748832.98758701,-17618622.591766983,0.18557740796772568,-19436364.25170222,-9994844.43266062,-19228875.800993714,-15905835.250747157,-17897356.562687144,-13449436.872207051,-12636599.331782425,-19010166.259539615,-19101416.865195066,-18892833.025368225,-17788508.778753284,0.2950075642965204,-20580795.477511965,-10984544.929886445,-18653282.64272706,-12950850.44669867,-18680189.78263676,-12865542.46305679,-11974355.288869789,-18720497.864114486,-18791172.524796605,-18271439.136317722,-17284741.088560894,0.48714069591527986,-22688561.504291184,-14529377.290776128,-16650462.016133368,-9307395.120297588,-19912999.218593653,-12455033.151477646,-11616906.794038521,-18440418.36077088,-18000181.9048874,-17802881.591198206,-16192916.083819514,0.6396873424104892,-31572644.394893724,-41294992.34151978,-16498667.714261739,7980662.433773757,-24980702.369487062,-12510983.266662821,-11774416.538720548,-19044465.933520224,-15331066.603874264,-15091033.794353765,-13660643.35997789,0.813161875945537,-40586906.42448547,-49760932.13962592,-20453689.230710644,68311267.1887958,-31382240.407707833,-13540233.11945615,-12834418.035081955,-19300645.13212202,-13911210.618263401,-14275596.41161944,-13397742.63923735,0.8822491174987392
RGI60-01.20906,-56463864.0,7291515.636650318,20479135.480075054,12.556041534049296,-57919351.40416385,-47701298.511587895,-55976822.33721535,-53573866.33122768,-56479704.11622933,-31980390.09257241,-32453308.776681077,-41639095.48351662,-57506062.9163058,-57802332.66571973,-58259371.6112404,0.17539299418244833,-55823676.45630924,-46463390.86511997,-55617510.79749008,-52691390.03220183,-55753502.54907442,-31029521.45057356,-31048383.4644156,-40983826.456139326,-56778647.38769454,-57556070.40947741,-57499856.27521827,0.2672360440648595,-52725159.98442296,-44326837.56044689,-55736721.11079197,-48838616.69997755,-54087919.3624874,-30012688.388514414,-29803283.545852933,-40464819.33939878,-56100365.721033394,-57673249.26704741,-56868908.57967747,0.47245946280480255,-52805006.68849802,-44932282.91025785,-62716574.94915837,-41853924.558581345,-54417288.85866208,-29263453.130720925,-29257442.96894425,-39966589.909781106,-56228463.214592315,-58835126.163226694,-56887026.77898556,0.6322564673845773,-59162615.38179438,-52954544.520445146,-52682951.94751245,-21130599.050754923,-54888242.74966219,-29526405.602708522,-29828155.721471645,-41235323.48259227,-54276574.58649899,-56910088.538097106,-54673301.40070555,0.8338903329620002,-65485134.569716096,-59540478.94011527,-48194782.06678016,-1226915.056631253,-57182917.60401427,-31656550.08557464,-31950805.922052316,-41731149.5492111,-45019515.00965095,-45435998.52027577,-43923788.48716546,0.9284564921401164
RGI60-01.20914,-5624256.5,2152065.960262893,7997034.556098296,12.556041534049296,-5636908.695462317,-4918989.144646306,-5518263.103424673,-4944739.995040235,-4651048.598011379,-9385031.639418334,-8885941.73567589,-12803533.943407005,-5613594.601909368,-4693091.661975131,-6492707.9470164,0.0162771285475793,-5570387.277936033,-4745736.275897114,-5571542.76654781,-4897901.60789594,-4587666.477465174,-9048430.125752604,-8460348.251289755,-12610946.501758978,-5568860.034528843,-4691527.721746321,-6444412.630696527,0.031302170283806344,-5226043.199175449,-4426551.6882848805,-5568473.654455489,-4722770.563591536,-4212695.799806737,-8669612.751586344,-8042675.339122445,-12457623.345249759,-5332764.266913571,-4390483.70050658,-6193077.875102988,0.10851419031719532,-4772643.3601290025,-3923474.7456697146,-5496813.527229864,-4100668.82273809,-3626725.2007957953,-8360764.817718598,-7773778.49084172,-12308085.046893831,-5045354.944993378,-4012379.8795518386,-5459405.269866806,0.22245409015025042,-4175786.960479933,-3190006.952572303,-5394637.268467252,-3367246.202339379,-2648063.06913894,-8285957.074390288,-7731356.502492748,-12736846.760167496,-4809311.8057649415,-3546070.005120111,-5189998.3648036625,0.4691151919866444,-3574589.798209979,-2665782.3891318,-4539441.33232775,1424540.4602516328,-1584016.2041094021,-8812447.94773892,-8256746.565416725,-12884886.026638376,-4785025.998089559,-4508323.044331379,-5209458.587976069,0.7191151919866444
RGI60-01.20915,-62840060.0,16497974.773835065,38789309.00151976,12.556041534049296,-67360500.73486626,-45973791.23005497,-65037409.620327085,-58552059.12179036,-66630120.03394179,-62945985.59593579,-61692363.38726482,-80210791.0515632,-64784056.56609838,-63344964.905098945,-71715622.10526316,0.08692703329000169,-69636819.25973684,-49391902.548986435,-65281584.28389158,-57542260.72077163,-66972218.58261255,-60827552.683420256,-58692731.29124398,-78727744.1618783,-64599148.4832295,-63596711.039249584,-71222648.49721085,0.14932459164641385,-74800715.59744443,-58243685.72054392,-63925715.64527553,-54104588.52687793,-69058421.8710297,-59052895.41083598,-55958728.697821125,-77408918.89047658,-64642479.18839119,-64150923.03822432,-68742693.65272292,0.30017521053523993,-78863367.68692774,-66117757.141396835,-64157982.25917859,-50883341.80244965,-71366352.06174621,-58173766.2772129,-55059572.70872737,-76148623.40235479,-65797812.62180718,-65560641.04225099,-66823343.401930764,0.444243486124456,-86466875.50675365,-81629231.6624956,-54262873.66312601,-47589422.29291903,-74161838.64523004,-59858397.43127544,-56781198.110176526,-78143442.75986984,-65296495.660161786,-67219333.41872163,-66112397.04984005,0.6817385406658001,-100885736.83806725,-94933095.12743998,-58746840.29002967,-97287264.07061827,-81595682.49123976,-64466896.85566967,-61612985.74567957,-79253066.68503918,-67006658.59895806,-70043646.32395512,-65471074.5449743,0.8445147798564404
RGI60-01.20925,-1623948.8,1096691.3762441534,4780884.782256054,12.556041534049296,-1571982.814578232,-465645.3588160677,-1624257.5133213275,-1627965.6217438169,-491574.4604597863,-8186998.164342919,-8375535.851623913,-10216852.23897472,-1537625.9257505208,-1778257.9313836421,-1498142.1363816166,0.06306306306306306,-1620670.264524452,-501222.2305490857,-1545766.331126858,-1505021.1051109775,-439968.3800380356,-8075797.891517487,-8139630.8619109215,-10135192.279680358,-1383262.1525340923,-1654007.5729024333,-1350360.3104363428,0.16134316134316135,-1737940.1462258773,-611266.2138587408,-1428728.4737765833,-983075.8990328377,-540116.6916278988,-7945049.68154159,-7918994.244358847,-10131550.395311303,-1162917.0743165936,-1217710.461416102,-977081.6354146851,0.43734643734643736,-1551874.0797365436,-789451.7878066128,-358292.9611550403,-315750.7498348904,-728075.6859386415,-7728823.322806374,-7682809.447055843,-10125140.257794673,-1025751.0518509849,-1373281.8368254725,-569574.5540195921,0.6732186732186732,-3568523.6022771625,-2976542.487721253,-531215.4771343631,3366454.802972332,-1334056.9133343182,-7515645.9019485265,-7430967.704669118,-10550228.509667182,-3053816.9673975576,-2952823.970198976,-2801754.1857861206,0.9254709254709255,-4764246.823940656,-6163868.736660331,-1432920.7633579643,-416476.4935065704,-621865.0227551565,-7660532.728047927,-7555318.934225095,-10605146.23133059,15653557.569889471,19298585.60791717,15653557.569889471,0.9934479934479934
RGI60-01.20926,39896720.0,9587292.178566825,25343171.59536618,12.556041534049296,41764711.5687659,41841873.1239764,40859514.69787347,45109134.13531449,42718265.1155035,-41428441.59380756,-38664956.57807916,-53583441.18907272,41351891.85087498,41709459.63671641,39113690.7641571,0.06725948349257402,42702073.02092961,42604515.24403142,40406050.97409853,45476834.639901415,43507476.895937644,-40213588.96343914,-36994457.900161654,-52721679.42310554,41992709.123227105,42346789.40130086,40648671.3459718,0.12193737583956106,44748155.87967598,44674833.61325375,41715269.81062311,49330818.42502293,45582049.31086403,-39057894.14843354,-35330225.50883676,-52019364.12645593,42541146.033886366,43428692.200844094,42580424.35326166,0.2667675716583105,44388077.676953375,44951262.40600926,42060915.51256661,56181946.737747505,45720104.09521233,-38282271.017480455,-34464183.300740235,-51338419.4634209,41392538.508308016,42939981.492125496,42665040.27361665,0.39702960930848546,42148776.27148881,43851921.90316398,39527462.1585803,103666238.56512287,44066758.76284425,-38779293.50276002,-34721830.831334755,-52935034.90333884,38211398.12320792,40024330.26725849,41048548.84627029,0.6211332891873995,38014582.11316881,42949616.598509215,31681762.59142823,131083838.74154772,39996598.61595501,-41379297.206180066,-37188344.385824755,-53577308.227726765,35043913.050212204,37870159.17152215,40575303.86616325,0.799829722826601
RGI60-01.20928,-10428924.0,1500877.3871449472,6072120.074162702,12.556041534049296,-12649390.037611362,-10521215.028216835,-11125634.83716057,-11555716.645804038,-10257148.040495515,-15748060.609851386,-17367279.941915415,-17369093.8669817,-11572715.614752078,-10632900.688268356,-10441293.011755262,0.18026796589524968,-12710774.237603832,-10628649.685142912,-11115494.224157045,-11493922.14826072,-10280915.019990671,-15642770.504867645,-16993299.11649939,-17275922.325206734,-11670020.239173234,-10748192.818170292,-10523638.894358052,0.18879415347137637,-12851609.224416057,-10652098.975573782,-10997707.508719083,-11386419.019610519,-10350596.75844115,-15657239.802688433,-16815211.672564473,-17361080.317946132,-11642102.634236276,-10657083.432019519,-10507183.752073985,0.23081607795371498,-13124678.40563499,-10996231.940323168,-10985335.45211371,-11075424.724699644,-10677741.828132225,-15542878.318093715,-16786637.967071626,-17437893.202812895,-11626563.225883154,-10621759.258775167,-10538560.79630563,0.29963459196102316,-14693145.06974154,-13294082.369608434,-11134205.36995682,-9476753.269135967,-12113986.29340383,-15649152.573911294,-16958908.2199816,-18142029.44164702,-12396904.221077459,-11259777.578087395,-11447875.818338307,0.47198538367844095,-17285850.072489247,-17300355.382722784,-11462641.589404939,-5947790.998296691,-13908766.029694866,-16132735.523472501,-17318535.530027878,-18180656.923305113,-12582457.878824849,-11810374.006886492,-11629143.771117682,0.6485992691839221
RGI60-01.20930,-5853275.0,1251180.2515217902,5285579.622515843,12.556041534049296,-7676816.819508961,-5156383.298421812,-6084047.207524872,-5099777.521250637,-6487599.484934183,-5955549.299656104,-5720347.776047154,-8298752.789509691,-7219091.959245681,-7201091.296668193,-9443133.378485324,0.23753894080996885,-7698481.685551326,-5156664.860291385,-6099055.946310731,-5096020.731570324,-6704181.08528054,-5759927.83150698,-5471661.98259103,-8201850.77224783,-7252992.973196007,-7201182.957775267,-9513080.890289323,0.2383177570093458,-7644354.165753584,-5155820.174682667,-6084618.6640919335,-5154631.211710062,-7339732.448959827,-5483491.966811992,-5218418.132265015,-8144573.544574608,-7177654.998870324,-7185340.4976279475,-9391767.195793567,0.2398753894080997,-7548604.982556451,-5097677.648615879,-6170101.637120044,-5197689.126399969,-7580827.913324525,-5216598.067220268,-4994814.150835167,-8087321.753955021,-7177564.214903032,-7192238.324862591,-9414821.937786875,0.2523364485981308,-6921233.994074246,-4769517.289628759,-5819091.3482783865,-6221495.449714889,-7259806.595011713,-4994335.671084849,-4838183.738783194,-8413914.225584315,-7059498.130444949,-7208793.899651539,-9363392.601030916,0.338006230529595,-6433195.436541624,-4694129.099050637,-6335603.002343122,-5945021.429439445,-7169947.571618185,-5163897.754922218,-5040908.284875622,-8488535.138139358,-6969314.126762709,-7031430.534605507,-8835730.746075185,0.48520249221183803
RGI60-01.12752,5694525.0,2580503.131817734,9190237.243122859,12.556041534049296,6780077.657381194,8828790.98059478,6283028.998173479,6747803.439419265,3858705.4285604893,-22218220.801667668,-23567103.899071008,-26597579.738336887,6577782.172906751,6765770.770685089,5702972.514133235,0.14516695957820738,7645754.634409422,9590530.962385457,6463986.0049006315,7007093.852822851,4302542.104673446,-22091205.69859801,-23129007.66425219,-26420046.646743312,6925550.9916892,7350975.6266675675,5913155.379780113,0.23409490333919156,8881408.932122836,10143509.894702993,7052387.596813508,9256161.385712702,4871097.093340563,-21936655.423535727,-22686609.93594931,-26478341.356562033,6546809.92868385,6698138.030762092,5383694.511134369,0.3616871704745167,9189957.41719365,10146395.273421898,7946821.503898404,15315109.676985575,4768572.610085052,-21559323.924157806,-22390761.21363007,-26526713.8611826,5701694.521472901,5637002.831234259,4596843.55241971,0.4263620386643234,8995756.685711026,9915720.94232681,5747347.892773605,61232377.25208133,4142931.6102168825,-21185418.532762904,-22172409.545206457,-27629962.73442652,7800716.330643748,8172393.7869959185,7823988.603302645,0.5026362038664324,9066666.573610783,10101632.911674576,7457302.072302091,95083776.66785744,3576039.8978587296,-21591413.2058913,-22430604.41102407,-27733251.206430938,7529706.4526315555,7521791.143251414,7631830.960147112,0.5982425307557118
RGI60-01.12753,-23017350.0,3229895.322665009,10918276.04966665,12.556041534049296,-23639709.95559321,-10477427.00430205,-23774572.017096926,-23156283.202869747,-21065608.2558511,-28658900.325457957,-30439388.823303666,-34024301.209328115,-23793619.984572448,-27229155.465960607,-23118969.676602997,0.057751611998878606,-23943142.91713545,-10911346.573591828,-23736132.24335188,-23145704.897115704,-21492573.586854093,-28540826.78531174,-29819233.455623377,-33804749.61368465,-23843564.32367985,-27316553.673699655,-23203164.569863293,0.09784132324081861,-24901214.935955722,-11825041.565708315,-23664954.104435693,-23226064.93525522,-22891751.879277073,-28461121.093448557,-29225560.692198977,-33891989.93626319,-24208887.779461354,-27755934.04115727,-23671669.486595977,0.21390524250070087,-26937227.971333083,-13909869.636002572,-24420780.19054062,-24154647.209708568,-25423100.097789943,-28049954.80417374,-28803896.794029932,-33966055.61933711,-25664166.177971993,-28478656.871942326,-25214702.21159659,0.30305578917858145,-29991069.545756496,-17462182.79315358,-25330796.924397774,-21510516.35820606,-28428851.120920256,-27670830.431084268,-28396654.828133527,-35385723.89703492,-27639176.210681956,-29773050.29189519,-27089363.944846712,0.45808802915615365,-31281743.163231906,-18570740.7193833,-25226280.45670052,4607627.547452304,-29072419.10362434,-28162632.180389706,-28681667.365603227,-35511319.78793957,-29443487.824968778,-30462945.28925148,-28894777.24669797,0.6105971404541631
RGI60-01.20960,3578236.0,1883506.8107976986,7221922.513502277,12.556041534049296,3669223.189045261,5084916.58051781,3897380.2757667345,4441399.033351108,4542153.448529366,-4538472.5314400755,-3796547.795148003,-7180883.311832825,3843703.2683229856,4178767.1559533235,2588764.911411212,0.02479732951835956,3660448.946745185,5081237.856277971,3809174.2222897494,4441709.540833441,4590614.982837663,-4212099.783325819,-3449550.859372483,-6994364.800326774,3839897.7973848493,4178287.7990632253,2585960.0376777956,0.02575107296137339,3679534.1249914216,5110437.729931695,3851842.2483471795,4433852.56124871,4689351.976520541,-3797116.620295722,-3096190.2744887057,-6777963.890775219,3795444.353304007,4147731.75766622,2548145.883881265,0.03338102050548403,3811988.629992934,5152972.978954837,3895284.788830879,4402903.122660105,4822657.48752678,-3559667.8645688733,-2937612.6121237986,-6570922.939822454,3798685.3847933267,4166555.17735791,2597666.5644746376,0.05436337625178827,3684281.3946815412,4929260.561119611,3970749.071284969,4574397.984004028,4958811.509970522,-3628577.2814425337,-3143961.06121978,-6729773.392659127,3577865.445027105,4063839.916200119,2385112.7900007972,0.16785884597043396,3232462.028321265,4542764.5956715,4667562.508660749,5355059.4058568785,4977584.055554937,-4254346.343718671,-3829608.5091885133,-6884745.133385984,3225038.161129933,2981147.252284462,2386716.201519735,0.3843586075345732
RGI60-01.20961,5683449.0,2039792.0683460056,7675816.429931398,12.556041534049296,6783515.812759185,9142386.81727368,6541573.404193665,6991143.504482518,5667024.255934987,-5297570.7874965295,-4518223.321035019,-8220987.330841197,5169898.706731197,4129228.0554245575,5478186.586849028,0.1636037651277454,6766767.032729233,9136638.426900277,6417587.941926197,7031798.9333133595,5545880.287986776,-4951322.929093643,-4134159.7738409853,-8025114.123575039,5042895.883618464,3922261.2227832535,5375340.193294037,0.16808606006275212,6734654.494585261,9306154.789826581,5922899.525602806,7216603.513688116,5236325.818025758,-4528963.459078584,-3726303.810098158,-7805862.509736532,4665807.351959767,3699321.2361673205,5059359.797300339,0.1913939937247871,6609627.959480766,9300161.787096864,5739270.312534053,8714041.63575333,4871861.959229247,-4306072.592290364,-3533898.8135244963,-7595476.147660555,4464146.776421206,3573975.330100141,4916272.86203073,0.2236665172568355,5687031.370406963,8658665.882660737,5786977.945200924,11617330.452552553,3899526.636809864,-4388479.436107907,-3714958.445605979,-7798400.681622962,4294971.072657192,3350821.540662687,4918602.1067181155,0.3348274316450022,3884237.8266067947,7899022.210124459,5111433.83179504,10067873.555798817,2144783.068664565,-5030437.428744703,-4468715.797538355,-7959902.289446501,3543780.6702927435,3081926.008091632,4143850.852706952,0.5369789332138055
RGI60-01.20964,9069466.0,1927518.1764291185,7350577.420782247,12.556041534049296,10373388.839042678,11191475.690154271,9512946.687902892,9652124.211170364,9392384.702199109,-696451.9461437,-415788.4869911618,-2025184.1824398816,10154910.38194826,11358439.13774914,12307981.544399722,0.17873941674506114,10197087.010144992,11178072.44609433,9488199.943272807,9772434.457757115,9299529.807884943,-435656.41569783894,-114448.04732681478,-1813225.3280222337,10190287.183579447,11029713.462173423,11655656.198126119,0.1942615239887112,10398141.13432294,11185181.992943516,9083920.955555268,10010134.952600997,9590262.17386394,-200723.2420405163,145032.59576668963,-1505634.3354600898,9977377.290354684,10665518.008149773,11498442.926689936,0.24835371589840075,10820584.617026027,11308142.188449934,9329171.86963056,10547661.121529363,9974590.617271714,-247977.99647441597,76038.97347409157,-1218296.5004320159,11005979.813989928,11366507.069451105,11332603.862651328,0.3057384760112888,11783369.139557283,12068514.051467821,10128120.778769156,15245689.326189715,10941363.557772418,-791578.6324896245,-550693.6816722722,-1030706.8916113788,11806329.515358143,11739426.555732606,12011391.638965871,0.4209783631232361,12395944.741513116,12813967.52109725,10056220.753813535,28611566.35433762,11510362.37916852,-1627757.629973342,-1454965.2596089656,-1210489.5178147797,13831161.964746002,13026982.671095686,13649011.609347343,0.5809031044214488
RGI60-01.20965,-14858116.0,3098759.416906085,10576049.659731055,12.556041534049296,-14662744.039673047,-10996113.471631551,-14848694.107210286,-14556145.184745664,-10594948.604241328,-43843130.221500546,-46101498.50605399,-44792812.970516026,-15061325.06998482,-15544518.56948344,-15118170.744885989,0.0944927536231884,-14510346.956037305,-10984103.509291857,-14985077.063136766,-14118127.892507102,-10520639.0763084,-43820770.17421347,-45473459.40602566,-44635226.037533306,-15210903.716770655,-15392082.201292409,-15262088.331527825,0.19507246376811593,-15221968.25434046,-11443319.077178085,-14828107.636559589,-13282312.798389861,-10993922.650565792,-44249063.494844295,-45017234.44622139,-45025872.518780746,-15608505.916478258,-15698788.159815926,-15637651.517108059,0.39971014492753626,-15758252.672585169,-11749525.833523968,-14024750.222883696,-8645765.952371152,-11399180.526278479,-44054310.395077966,-44742742.32328022,-45387411.993548736,-15946366.125729151,-16095609.705118796,-15945752.127882732,0.5849275362318841,-18481752.482503038,-15977599.976891616,-13705547.65390596,-1868285.58489999,-13284838.08381821,-43782835.63298206,-44227759.52385306,-47140516.1874441,-17785612.46319774,-18025843.506308652,-17635511.04110267,0.7892753623188405,-22790933.76696174,-24093119.253016077,-13069614.295852222,12042800.260229621,-16611583.672498025,-43448690.98784179,-43756938.9580996,-47133646.42868243,-20339640.007877823,-21165996.90374085,-20020982.14270384,0.8971014492753623
